case_id,symbol,market_group,timeframe,count_label,wave_number,confidence_status,quality_status,quality_score,quality_reason,direction,study_status,classification_reason,pivot_count,structure_points_count,start_time,end_time,last_close_time,start_price,end_price,latest_close,activation_level,invalidation_level,swing_degree,screener_bucket,live_estimated_wave,confirmed_wave_context,current_leg_direction,source_ohlc,source_method,is_study_only,is_signal,wavecount_used_as_filter,can_execute_order
weavecount_screener_h1_h4_v1|CADJPY.r|H1|W3?|2026-03-17 09:00:00,CADJPY.r,Forex Majors,H1,W3?,3,candidate,media,2,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual casi plano; tramo con peso visual alto,long,study_only,basic impulse prefix constraints satisfied,54,4,2026-03-16 10:00:00,2026-03-17 09:00:00,2026-03-17 09:00:00,116.041,116.362,116.362,116.503,116.134,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|CADJPY.r|H4|W3?|2026-03-17 04:00:00,CADJPY.r,Forex Majors,H4,W3?,3,candidate,media,2,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual corto; tramo con peso visual suficiente,long,study_only,basic impulse prefix constraints satisfied,81,4,2026-03-10 08:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,115.839,116.361,116.361,117.113,116.041,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W3?|2026-03-17 09:00:00,CHFJPY.r,Forex Majors,H1,W3?,3,candidate,debil,-2,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual casi plano; tramo con poco peso visual,short,study_only,basic impulse prefix constraints satisfied,53,4,2026-03-11 12:00:00,2026-03-17 09:00:00,2026-03-17 09:00:00,204.006,201.982,201.982,201.103,202.203,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|CHFJPY.r|H4|W3?|2026-03-17 04:00:00,CHFJPY.r,Forex Majors,H4,W3?,3,candidate,media,3,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo con peso visual suficiente,long,study_only,basic impulse prefix constraints satisfied,82,4,2026-03-04 00:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,200.3,202.015,202.015,203.716,201.103,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-03-17 09:00:00,EURAUD.r,Forex Majors,H1,W4?,4,candidate,fuerte,5,candidata; 5 puntos estructurales; tramo actual visible; nivel estructural parcial; tramo actual suficiente; tramo con peso visual alto,short,study_only,basic impulse prefix constraints satisfied,55,5,2026-03-11 18:00:00,2026-03-17 00:00:00,2026-03-17 09:00:00,1.6129,1.6245699999999998,1.6236199999999998,,1.61741,intermediate,candidate_wave_watch,possible_wave4_candidate,possible_wave4_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURAUD.r|H4|W5?|2026-03-17 04:00:00,EURAUD.r,Forex Majors,H4,W5?,5,candidate,media,4,candidata; conteo maduro con 6+ puntos; tramo actual visible; niveles estructurales completos; onda avanzada; tramo visualmente debil,short,study_only,basic impulse prefix constraints satisfied,64,6,2026-02-24 16:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,1.67503,1.62547,1.62547,1.6129,1.63525,intermediate,candidate_wave_watch,possible_wave5_candidate,possible_wave5_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURCAD.r|H1|W4?|2026-03-17 09:00:00,EURCAD.r,Forex Majors,H1,W4?,4,candidate,media,2,candidata; 5 puntos estructurales; tramo actual visible; nivel estructural parcial; tramo actual corto; tramo con peso visual suficiente,short,study_only,basic impulse prefix constraints satisfied,38,5,2026-03-13 11:00:00,2026-03-17 09:00:00,2026-03-17 09:00:00,1.56208,1.57231,1.57231,,1.5655,intermediate,candidate_wave_watch,possible_wave4_candidate,possible_wave4_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W3?|2026-03-17 04:00:00,EURCAD.r,Forex Majors,H4,W3?,3,candidate,fuerte,5,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual suficiente; tramo con peso visual alto,long,study_only,basic impulse prefix constraints satisfied,72,4,2026-03-09 04:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,1.56127,1.57324,1.57324,1.58346,1.56208,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURCHF.r|H1|W2?|2026-03-17 09:00:00,EURCHF.r,Forex Majors,H1,W2?,2,candidate,debil,-3,candidata; estructura temprana; tramo actual visible; niveles estructurales completos; onda temprana; tramo actual casi plano; tramo visualmente debil,short,study_only,basic impulse prefix constraints satisfied,48,3,2026-03-16 00:00:00,2026-03-17 09:00:00,2026-03-17 09:00:00,0.89905,0.90578,0.90578,0.90671,0.89905,intermediate,candidate_wave_watch,possible_wave2_candidate,possible_wave2_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURCHF.r|H4|W2?|2026-03-17 04:00:00,EURCHF.r,Forex Majors,H4,W2?,2,candidate,media,3,candidata; estructura temprana; tramo actual visible; niveles estructurales completos; onda temprana; tramo actual suficiente; tramo con peso visual alto,long,study_only,basic impulse prefix constraints satisfied,71,3,2026-03-13 04:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,0.90547,0.90615,0.90615,0.89905,0.90547,intermediate,candidate_wave_watch,possible_wave2_candidate,possible_wave2_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W3?|2026-03-17 09:00:00,EURGBP.r,Forex Majors,H1,W3?,3,candidate,debil,-1,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual casi plano; tramo visualmente debil,long,study_only,basic impulse prefix constraints satisfied,39,4,2026-03-16 00:00:00,2026-03-17 09:00:00,2026-03-17 09:00:00,0.86175,0.86389,0.86389,0.86499,0.86326,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURGBP.r|H4|W3?|2026-03-17 04:00:00,EURGBP.r,Forex Majors,H4,W3?,3,candidate,media,3,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual corto; tramo con peso visual alto,long,study_only,basic impulse prefix constraints satisfied,78,4,2026-03-12 16:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,0.86172,0.86368,0.86368,0.86542,0.86175,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W3?|2026-03-17 09:00:00,EURJPY.r,Forex Majors,H1,W3?,3,candidate,debil,-1,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual casi plano; tramo visualmente debil,short,study_only,basic impulse prefix constraints satisfied,48,4,2026-03-11 22:00:00,2026-03-17 09:00:00,2026-03-17 09:00:00,183.973,182.963,182.963,182.138,183.241,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-03-17 04:00:00,EURJPY.r,Forex Majors,H4,W4?,4,candidate,media,4,candidata; 5 puntos estructurales; tramo actual visible; nivel estructural parcial; tramo actual suficiente; tramo con peso visual suficiente,long,study_only,basic impulse prefix constraints satisfied,72,5,2026-02-25 20:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,184.772,183.068,183.068,,183.649,intermediate,candidate_wave_watch,possible_wave4_candidate,possible_wave4_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W2?|2026-03-17 09:00:00,EURNZD.r,Forex Majors,H1,W2?,2,candidate,media,2,candidata; estructura temprana; tramo actual visible; niveles estructurales completos; onda temprana; tramo con peso visual alto,long,study_only,basic impulse prefix constraints satisfied,55,3,2026-03-13 23:00:00,2026-03-17 09:00:00,2026-03-17 09:00:00,1.97746,1.97129,1.97129,1.96194,1.97746,intermediate,candidate_wave_watch,possible_wave2_candidate,possible_wave2_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURNZD.r|H4|W3?|2026-03-17 04:00:00,EURNZD.r,Forex Majors,H4,W3?,3,candidate,media,3,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo con peso visual suficiente,short,study_only,basic impulse prefix constraints satisfied,65,4,2026-02-23 20:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,1.98091,1.96803,1.96803,1.95073,1.97746,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W4?|2026-03-17 09:00:00,EURUSD.r,Forex Majors,H1,W4?,4,candidate,media,2,candidata; 5 puntos estructurales; tramo actual visible; nivel estructural parcial; tramo actual corto; tramo con peso visual suficiente,short,study_only,basic impulse prefix constraints satisfied,53,5,2026-03-13 23:00:00,2026-03-17 04:00:00,2026-03-17 09:00:00,1.14107,1.14866,1.14818,,1.14142,intermediate,candidate_wave_watch,possible_wave4_candidate,possible_wave4_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURUSD.r|H4|W2?|2026-03-17 04:00:00,EURUSD.r,Forex Majors,H4,W2?,2,candidate,media,2,candidata; estructura temprana; tramo actual visible; niveles estructurales completos; onda temprana; tramo actual suficiente; tramo con peso visual suficiente,long,study_only,basic impulse prefix constraints satisfied,78,3,2026-03-10 20:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,1.16673,1.1497,1.1497,1.14107,1.16673,intermediate,candidate_wave_watch,possible_wave2_candidate,possible_wave2_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W2?|2026-03-17 09:00:00,GBPAUD.r,Forex Majors,H1,W2?,2,candidate,media,3,candidata; estructura temprana; tramo actual visible; niveles estructurales completos; onda temprana; tramo actual suficiente; tramo con peso visual alto,short,study_only,basic impulse prefix constraints satisfied,57,3,2026-03-13 15:00:00,2026-03-16 17:00:00,2026-03-17 09:00:00,1.87986,1.88073,1.87939,1.89421,1.87986,intermediate,candidate_wave_watch,possible_wave2_candidate,possible_wave2_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPAUD.r|H4|W3?|2026-03-17 04:00:00,GBPAUD.r,Forex Majors,H4,W3?,3,candidate,media,4,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual suficiente; tramo con peso visual suficiente,short,study_only,basic impulse prefix constraints satisfied,79,4,2026-03-09 00:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,1.91164,1.88198,1.88198,1.86943,1.89421,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPCAD.r|H1|W2?|2026-03-17 09:00:00,GBPCAD.r,Forex Majors,H1,W2?,2,candidate,debil,0,candidata; estructura temprana; tramo actual visible; niveles estructurales completos; onda temprana; tramo actual corto; tramo con peso visual suficiente,short,study_only,basic impulse prefix constraints satisfied,48,3,2026-03-13 15:00:00,2026-03-17 09:00:00,2026-03-17 09:00:00,1.81034,1.81998,1.81998,1.82429,1.81034,intermediate,candidate_wave_watch,possible_wave2_candidate,possible_wave2_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-03-17 04:00:00,GBPCAD.r,Forex Majors,H4,W4?,4,candidate,media,3,candidata; 5 puntos estructurales; tramo actual visible; nivel estructural parcial; tramo actual suficiente,long,study_only,basic impulse prefix constraints satisfied,76,5,2026-02-25 16:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,1.85603,1.8215,1.8215,,1.8313,intermediate,candidate_wave_watch,possible_wave4_candidate,possible_wave4_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPCHF.r|H1|W2?|2026-03-17 09:00:00,GBPCHF.r,Forex Majors,H1,W2?,2,candidate,debil,-2,candidata; estructura temprana; tramo actual visible; niveles estructurales completos; onda temprana; tramo actual casi plano,short,study_only,basic impulse prefix constraints satisfied,52,3,2026-03-16 00:00:00,2026-03-17 09:00:00,2026-03-17 09:00:00,1.04298,1.04848,1.04848,1.04988,1.04298,intermediate,candidate_wave_watch,possible_wave2_candidate,possible_wave2_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPCHF.r|H4|W3?|2026-03-17 04:00:00,GBPCHF.r,Forex Majors,H4,W3?,3,candidate,media,4,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo con peso visual alto,long,study_only,basic impulse prefix constraints satisfied,81,4,2026-03-09 08:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,1.03712,1.04918,1.04918,1.05001,1.04298,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPJPY.r|H1|W3?|2026-03-17 09:00:00,GBPJPY.r,Forex Majors,H1,W3?,3,candidate,debil,-1,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual casi plano; tramo visualmente debil,short,study_only,basic impulse prefix constraints satisfied,51,4,2026-03-11 22:00:00,2026-03-17 09:00:00,2026-03-17 09:00:00,213.302,211.783,211.783,210.804,212.139,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPJPY.r|H4|W3?|2026-03-17 04:00:00,GBPJPY.r,Forex Majors,H4,W3?,3,candidate,media,3,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo con peso visual suficiente,long,study_only,basic impulse prefix constraints satisfied,77,4,2026-03-02 00:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,209.068,211.959,211.959,213.302,210.804,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPNZD.r|H1|W4?|2026-03-17 09:00:00,GBPNZD.r,Forex Majors,H1,W4?,4,candidate,media,4,candidata; 5 puntos estructurales; tramo actual visible; nivel estructural parcial; tramo con peso visual alto,long,study_only,basic impulse prefix constraints satisfied,55,5,2026-03-13 09:00:00,2026-03-17 09:00:00,2026-03-17 09:00:00,2.2911,2.28182,2.28182,,2.29054,intermediate,candidate_wave_watch,possible_wave4_candidate,possible_wave4_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPNZD.r|H4|W4?|2026-03-17 04:00:00,GBPNZD.r,Forex Majors,H4,W4?,4,candidate,media,3,candidata; 5 puntos estructurales; tramo actual visible; nivel estructural parcial; tramo con peso visual suficiente,short,study_only,basic impulse prefix constraints satisfied,71,5,2026-03-05 04:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,2.24743,2.27866,2.27866,,2.25647,intermediate,candidate_wave_watch,possible_wave4_candidate,possible_wave4_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPUSD.r|H1|W2?|2026-03-17 09:00:00,GBPUSD.r,Forex Majors,H1,W2?,2,candidate,debil,0,candidata; estructura temprana; tramo actual visible; niveles estructurales completos; onda temprana; tramo actual corto; tramo con peso visual suficiente,short,study_only,basic impulse prefix constraints satisfied,51,3,2026-03-13 23:00:00,2026-03-17 04:00:00,2026-03-17 09:00:00,1.32059,1.32952,1.32905,1.33391,1.32059,intermediate,candidate_wave_watch,possible_wave2_candidate,possible_wave2_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPUSD.r|H4|W2?|2026-03-17 04:00:00,GBPUSD.r,Forex Majors,H4,W2?,2,candidate,media,2,candidata; estructura temprana; tramo actual visible; niveles estructurales completos; onda temprana; tramo actual suficiente; tramo con peso visual suficiente,long,study_only,basic impulse prefix constraints satisfied,68,3,2026-03-10 08:00:00,2026-03-17 04:00:00,2026-03-17 04:00:00,1.3483,1.33114,1.33114,1.32059,1.3483,intermediate,candidate_wave_watch,possible_wave2_candidate,possible_wave2_candidate,up,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|NZDCAD.r|H1|W3?|2026-03-17 09:00:00,NZDCAD.r,Forex Majors,H1,W3?,3,candidate,media,3,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo con peso visual suficiente,short,study_only,basic impulse prefix constraints satisfied,57,4,2026-03-10 20:00:00,2026-03-17 09:00:00,2026-03-17 09:00:00,0.80934,0.79758,0.79758,0.7914,0.80234,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,down,artifacts\tfg\trading_center_sql_market_data_readonly_v1_2026-05-31\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
