candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order,phase,fixed_chart_path,abc_interpretation,scope,source_chart_path,reviewed_chart_path,abc_visual_status,abc_quality_score,abc_state_interpretation,causality_status,context_usefulness,phase25_abc_policy,policy_bucket,visual_notes,point_count,labels,orders,pivot_extreme_time_strictly_increasing,structural_detected_at_non_decreasing,last_structural_detected_at,plot_ready,diagnostic_note,count_detected_at_available,causality_basis,should_user_review,status,error,trend_context_label,context_score,context_reason,ltf_direction_match,htf_direction_match,ltf_direction_conflict,htf_direction_conflict,transition_matches_direction,price_band_matches_direction,momentum_matches_direction,context_at_start,context_at_end,htf_context_at_end,end_ltf_trend_state,end_ltf_ema_alignment,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_context_source_time,htf_trend_state,htf_ema_alignment,htf_price_vs_ema_band,htf_transition_state,htf_lookahead_safe,fixed_context_chart_path
abc_forex_audjpy_h1_minor_abc_013,abc,candidate_counts,forex_audjpy_h1_minor_abc_013,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,minor,bullish,candidate_abc,abc,13.0,16.0,2026-03-06 16:00:00,2026-03-09 22:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,32,h1,charts\after_phase2_3\h1_032_abc_forex_audjpy_h1_minor_abc_013.png,candidate_abc_visual_review_only,phase2_3_fixed,artifacts\wavecount\phase2_abc_fix_2026-05-20\charts\after_phase2_3\h1_032_abc_forex_audjpy_h1_minor_abc_013.png,artifacts\wavecount\phase2_4_3_abc_quality_audit_2026-05-23\charts\reviewed\h1_h1_032_abc_forex_audjpy_h1_minor_abc_013.png,plausible_abc,3,abc_completed,causal_with_confirmation_latency,no_context_available,keep_experimental,experimental,"Limpio, pero demasiado parecido a tramo impulsivo menor.",4,0|A|B|C,0|1|2|3,True,True,2026-03-10 01:00:00,True,,False,last_structural_detected_at from corrected ABC diagnostics; no explicit count_detected_at column exported by phase2_abc_fix.,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abc_forex_audjpy_h1_major_abc_007,abc,candidate_counts,forex_audjpy_h1_major_abc_007,forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,major,bullish,candidate_abc,abc,7.0,10.0,2026-03-05 19:00:00,2026-03-11 18:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,33,h1,charts\after_phase2_3\h1_033_abc_forex_audjpy_h1_major_abc_007.png,candidate_abc_visual_review_only,phase2_3_fixed,artifacts\wavecount\phase2_abc_fix_2026-05-20\charts\after_phase2_3\h1_033_abc_forex_audjpy_h1_major_abc_007.png,artifacts\wavecount\phase2_4_3_abc_quality_audit_2026-05-23\charts\reviewed\h1_h1_033_abc_forex_audjpy_h1_major_abc_007.png,plausible_abc,3,abc_completed,causal_with_confirmation_latency,no_context_available,usable_only_manual_review,manual_review_only,"Buena geometria, aunque C domina demasiado.",4,0|A|B|C,0|1|2|3,True,True,2026-03-11 21:00:00,True,,False,last_structural_detected_at from corrected ABC diagnostics; no explicit count_detected_at column exported by phase2_abc_fix.,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abc_forex_gbpusd_h1_minor_abc_002,abc,candidate_counts,forex_gbpusd_h1_minor_abc_002,forex_gbpusd_h1,Forex Majors,GBPUSD.r,H1,minor,bearish,candidate_abc,abc,2.0,5.0,2026-02-26 15:00:00,2026-02-27 15:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,901,h1,charts\after_phase2_3\focus_cases\h1_forex_gbpusd_h1_minor_abc_002.png,,focus_case,artifacts\wavecount\phase2_abc_fix_2026-05-20\charts\after_phase2_3\focus_cases\h1_forex_gbpusd_h1_minor_abc_002.png,artifacts\wavecount\phase2_4_3_abc_quality_audit_2026-05-23\charts\reviewed\focus_h1_forex_gbpusd_h1_minor_abc_002.png,ambiguous_correction,2,ambiguous_correction,causal_with_confirmation_latency,no_context_available,keep_experimental,experimental,"Corregido visualmente, pero demasiado micro/pegado al inicio.",4,0|A|B|C,0|1|2|3,True,True,,True,Focus case has status=ok in abc_focus_cases.csv; not part of abc_clean_candidates.csv.,False,last_structural_detected_at from corrected ABC diagnostics; no explicit count_detected_at column exported by phase2_abc_fix.,yes,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abc_forex_gbpusd_h1_intermediate_abc_002,abc,candidate_counts,forex_gbpusd_h1_intermediate_abc_002,forex_gbpusd_h1,Forex Majors,GBPUSD.r,H1,intermediate,bearish,candidate_abc,abc,2.0,5.0,2026-02-27 06:00:00,2026-03-02 10:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,902,h1,charts\after_phase2_3\focus_cases\h1_forex_gbpusd_h1_intermediate_abc_002.png,,focus_case,artifacts\wavecount\phase2_abc_fix_2026-05-20\charts\after_phase2_3\focus_cases\h1_forex_gbpusd_h1_intermediate_abc_002.png,artifacts\wavecount\phase2_4_3_abc_quality_audit_2026-05-23\charts\reviewed\focus_h1_forex_gbpusd_h1_intermediate_abc_002.png,plausible_abc,3,abc_completed,causal_with_confirmation_latency,no_context_available,usable_only_manual_review,manual_review_only,"Focus problematico corregido visualmente; ya no hay maraña, pero sigue ambiguo.",4,0|A|B|C,0|1|2|3,True,True,,True,Focus case has status=ok in abc_focus_cases.csv; not part of abc_clean_candidates.csv.,False,last_structural_detected_at from corrected ABC diagnostics; no explicit count_detected_at column exported by phase2_abc_fix.,no,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abc_metals_xagusd_h1_minor_abc_002,abc,candidate_counts,metals_xagusd_h1_minor_abc_002,metals_xagusd_h1,Metals,XAGUSD.r,H1,minor,bullish,candidate_abc,abc,2.0,5.0,2026-02-26 01:00:00,2026-03-02 01:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,904,h1,charts\after_phase2_3\focus_cases\h1_metals_xagusd_h1_minor_abc_002.png,,focus_case,artifacts\wavecount\phase2_abc_fix_2026-05-20\charts\after_phase2_3\focus_cases\h1_metals_xagusd_h1_minor_abc_002.png,artifacts\wavecount\phase2_4_3_abc_quality_audit_2026-05-23\charts\reviewed\focus_h1_metals_xagusd_h1_minor_abc_002.png,ambiguous_correction,3,ambiguous_correction,causal_with_confirmation_latency,no_context_available,keep_experimental,experimental,"Limpio, pero parece subestructura/impulso menor.",4,0|A|B|C,0|1|2|3,True,True,2026-03-02 04:00:00,True,,False,last_structural_detected_at from corrected ABC diagnostics; no explicit count_detected_at column exported by phase2_abc_fix.,no,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abc_forex_audjpy_h4_intermediate_abc_005,abc,candidate_counts,forex_audjpy_h4_intermediate_abc_005,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,intermediate,bullish,candidate_abc,abc,5.0,8.0,2025-12-17 00:00:00,2026-01-07 04:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,28,,,,phase2_4_context,artifacts\wavecount\phase2_abc_fix_2026-05-20\charts\after_phase2_4\h4_028_abc_forex_audjpy_h4_intermediate_abc_005.png,artifacts\wavecount\phase2_4_3_abc_quality_audit_2026-05-23\charts\reviewed\context_h4_028_abc_forex_audjpy_h4_intermediate_abc_005.png,plausible_abc,3,abc_completed,causal_with_confirmation_latency,context_misleading,usable_only_manual_review,manual_review_only,"Ordenado, pero en contexto alcista parece mas 1-2-3/continuacion que correccion.",4,0|A|B|C,0|1|2|3,True,True,2026-01-07 16:00:00,True,,False,last_structural_detected_at from corrected ABC diagnostics; D1 context uses htf_lookahead_safe from phase2_4_abc_fixed_context.,yes,,,impulse_with_htf,85.0,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.572100000000006,0.2291142857143029,positive,D1,2026-01-06,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\after_phase2_4\h4_028_abc_forex_audjpy_h4_intermediate_abc_005.png
abc_forex_audjpy_h4_minor_abc_002,abc,candidate_counts,forex_audjpy_h4_minor_abc_002,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,minor,bearish,candidate_abc,abc,2.0,5.0,2025-12-10 08:00:00,2025-12-17 00:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,29,,,,phase2_4_context,artifacts\wavecount\phase2_abc_fix_2026-05-20\charts\after_phase2_4\h4_029_abc_forex_audjpy_h4_minor_abc_002.png,artifacts\wavecount\phase2_4_3_abc_quality_audit_2026-05-23\charts\reviewed\context_h4_029_abc_forex_audjpy_h4_minor_abc_002.png,plausible_abc,3,abc_completed,causal_with_confirmation_latency,context_explains_countertrend_correction,usable_only_manual_review,manual_review_only,"Misma idea que el mejor caso, pero minor; util como subestructura.",4,0|A|B|C,0|1|2|3,True,True,2025-12-17 12:00:00,True,,False,last_structural_detected_at from corrected ABC diagnostics; D1 context uses htf_lookahead_safe from phase2_4_abc_fixed_context.,no,,,correction_against_htf,35.0,HTF conflicts with candidate direction; EWO 5-35 confirms direction,False,False,True,True,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=flat_or_unknown,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,mixed_or_unclear,bullish_alignment,below_band,no_transition,-0.8071285714285636,-0.089985714285703,negative,D1,2025-12-16,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\after_phase2_4\h4_029_abc_forex_audjpy_h4_minor_abc_002.png
abc_metals_xagusd_h4_minor_abc_003,abc,candidate_counts,metals_xagusd_h4_minor_abc_003,metals_xagusd_h4,Metals,XAGUSD.r,H4,minor,bullish,candidate_abc,abc,3.0,6.0,2025-12-19 04:00:00,2025-12-24 00:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,30,,,,phase2_4_context,artifacts\wavecount\phase2_abc_fix_2026-05-20\charts\after_phase2_4\h4_030_abc_metals_xagusd_h4_minor_abc_003.png,artifacts\wavecount\phase2_4_3_abc_quality_audit_2026-05-23\charts\reviewed\context_h4_030_abc_metals_xagusd_h4_minor_abc_003.png,ambiguous_correction,3,ambiguous_correction,causal_with_confirmation_latency,context_misleading,keep_experimental,experimental,Demasiado micro y alineado con tendencia; parece subonda impulsiva.,4,0|A|B|C,0|1|2|3,True,True,2025-12-24 12:00:00,True,,False,last_structural_detected_at from corrected ABC diagnostics; D1 context uses htf_lookahead_safe from phase2_4_abc_fixed_context.,yes,,,impulse_with_htf,85.0,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,3.563414285714288,0.4705285714285878,positive,D1,2025-12-23,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\after_phase2_4\h4_030_abc_metals_xagusd_h4_minor_abc_003.png
abc_forex_audjpy_h4_major_abc_003,abc,candidate_counts,forex_audjpy_h4_major_abc_003,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bullish,candidate_abc,abc,3.0,6.0,2025-12-17 00:00:00,2026-01-14 04:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,33,,,,phase2_4_context,artifacts\wavecount\phase2_abc_fix_2026-05-20\charts\after_phase2_4\h4_033_abc_forex_audjpy_h4_major_abc_003.png,artifacts\wavecount\phase2_4_3_abc_quality_audit_2026-05-23\charts\reviewed\context_h4_033_abc_forex_audjpy_h4_major_abc_003.png,plausible_abc,3,abc_completed,causal_with_confirmation_latency,context_confirms_correction,usable_only_manual_review,manual_review_only,"Estructura amplia y legible, aunque se lee mas como continuacion alcista que correccion pura.",4,0|A|B|C,0|1|2|3,True,True,2026-01-14 16:00:00,True,,False,last_structural_detected_at from corrected ABC diagnostics; D1 context uses htf_lookahead_safe from phase2_4_abc_fixed_context.,no,,,impulse_with_htf,65.0,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=mixed_or_unclear|band=below_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,0.7616285714285738,-0.1095428571428414,positive,D1,2026-01-13,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\after_phase2_4\h4_033_abc_forex_audjpy_h4_major_abc_003.png
abc_metals_xagusd_h4_major_abc_003,abc,candidate_counts,metals_xagusd_h4_major_abc_003,metals_xagusd_h4,Metals,XAGUSD.r,H4,major,bullish,candidate_abc,abc,3.0,6.0,2025-12-31 20:00:00,2026-01-20 12:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,34,,,,phase2_4_context,artifacts\wavecount\phase2_abc_fix_2026-05-20\charts\after_phase2_4\h4_034_abc_metals_xagusd_h4_major_abc_003.png,artifacts\wavecount\phase2_4_3_abc_quality_audit_2026-05-23\charts\reviewed\context_h4_034_abc_metals_xagusd_h4_major_abc_003.png,plausible_abc,4,abc_completed,causal_with_confirmation_latency,context_confirms_correction,usable_as_soft_context,soft_context_candidate,"Buen ejemplo de tres tramos amplios. Contexto util, pero solo como blando.",4,0|A|B|C,0|1|2|3,True,True,2026-01-21 00:00:00,True,,False,last_structural_detected_at from corrected ABC diagnostics; D1 context uses htf_lookahead_safe from phase2_4_abc_fixed_context.,yes,,,impulse_with_htf,60.0,HTF aligned with candidate direction; LTF EMA alignment matches candidate,True,True,False,False,False,True,False,trend=bullish_alignment|band=inside_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,3.997799999999998,-0.2166857142857168,positive,D1,2026-01-19,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\after_phase2_4\h4_034_abc_metals_xagusd_h4_major_abc_003.png
abc_forex_audjpy_h4_major_abc_005,abc,candidate_counts,forex_audjpy_h4_major_abc_005,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bullish,candidate_abc,abc,5.0,8.0,2026-01-02 00:00:00,2026-01-23 08:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,36,,,,phase2_4_context,artifacts\wavecount\phase2_abc_fix_2026-05-20\charts\after_phase2_4\h4_036_abc_forex_audjpy_h4_major_abc_005.png,artifacts\wavecount\phase2_4_3_abc_quality_audit_2026-05-23\charts\reviewed\context_h4_036_abc_forex_audjpy_h4_major_abc_005.png,plausible_abc,4,abc_completed,causal_with_confirmation_latency,context_confirms_correction,usable_only_manual_review,manual_review_only,"Muy limpio como 0-A-B-C, pero puede ser continuacion. Buen ejemplo manual, no regla automatica.",4,0|A|B|C,0|1|2|3,True,True,2026-01-23 20:00:00,True,,False,last_structural_detected_at from corrected ABC diagnostics; D1 context uses htf_lookahead_safe from phase2_4_abc_fixed_context.,no,,,impulse_with_htf,85.0,HTF aligned with candidate direction; LTF EMA alignment matches candidate; EWO 5-35 confirms direction,True,True,False,False,False,True,True,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=negative,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,trend=bullish_alignment|band=above_band|transition=no_transition|ewo=positive,bullish_alignment,bullish_alignment,above_band,no_transition,1.6729857142857014,0.0867142857142653,positive,D1,2026-01-22,bullish_alignment,bullish_alignment,above_band,no_transition,True,charts\after_phase2_4\h4_036_abc_forex_audjpy_h4_major_abc_005.png
