case_id,symbol,market_group,timeframe,count_label,wave_number,confidence_status,quality_status,quality_score,quality_reason,direction,study_status,classification_reason,pivot_count,structure_points_count,start_time,end_time,last_close_time,start_price,end_price,latest_close,activation_level,invalidation_level,swing_degree,screener_bucket,live_estimated_wave,confirmed_wave_context,current_leg_direction,source_ohlc,source_method,is_study_only,is_signal,wavecount_used_as_filter,can_execute_order
weavecount_screener_h1_h4_v1|EURCHF.r|H1|W2?|2026-06-08 14:00:00,EURCHF.r,Forex Majors,H1,W2?,2,candidate,media,3,candidata; estructura temprana; tramo actual visible; niveles estructurales completos; onda temprana; tramo actual suficiente; tramo con peso visual alto,long,study_only,basic impulse prefix constraints satisfied,56,3,2026-06-05 16:00:00,2026-06-08 14:00:00,2026-06-08 14:00:00,0.91908,0.91891,0.91891,0.91136,0.91908,intermediate,candidate_wave_watch,possible_wave2_candidate,possible_wave2_candidate,up,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURCHF.r|H4|W3?|2026-06-08 08:00:00,EURCHF.r,Forex Majors,H4,W3?,3,candidate,media,2,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual corto; tramo con peso visual suficiente,long,study_only,basic impulse prefix constraints satisfied,67,4,2026-06-01 00:00:00,2026-06-08 08:00:00,2026-06-08 08:00:00,0.90829,0.91849,0.91849,0.9192,0.91518,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,up,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W4?|2026-06-08 14:00:00,EURGBP.r,Forex Majors,H1,W4?,4,candidate,debil,-1,candidata; 5 puntos estructurales; tramo actual visible; nivel estructural parcial; tramo actual casi plano; tramo visualmente debil,long,study_only,basic impulse prefix constraints satisfied,49,5,2026-06-04 17:00:00,2026-06-08 14:00:00,2026-06-08 14:00:00,0.86562,0.86351,0.86351,,0.86548,intermediate,candidate_wave_watch,possible_wave4_candidate,possible_wave4_candidate,up,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURGBP.r|H4|W3?|2026-06-08 08:00:00,EURGBP.r,Forex Majors,H4,W3?,3,candidate,media,2,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual corto; tramo con peso visual suficiente,short,study_only,basic impulse prefix constraints satisfied,77,4,2026-05-29 12:00:00,2026-06-08 08:00:00,2026-06-08 08:00:00,0.86815,0.86386,0.86386,0.862,0.86562,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,down,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W5?|2026-06-08 14:00:00,EURJPY.r,Forex Majors,H1,W5?,5,candidate,media,4,candidata; conteo maduro con 6+ puntos; tramo actual visible; niveles estructurales completos; onda avanzada; tramo actual corto,short,study_only,basic impulse prefix constraints satisfied,44,6,2026-06-02 15:00:00,2026-06-08 14:00:00,2026-06-08 14:00:00,186.2,184.546,184.546,184.076,184.994,intermediate,candidate_wave_watch,possible_wave5_candidate,possible_wave5_candidate,down,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-06-08 08:00:00,EURJPY.r,Forex Majors,H4,W4?,4,candidate,fuerte,5,candidata; 5 puntos estructurales; tramo actual visible; nivel estructural parcial; tramo actual suficiente; tramo con peso visual alto,short,study_only,basic impulse prefix constraints satisfied,73,5,2026-05-29 08:00:00,2026-06-08 08:00:00,2026-06-08 08:00:00,185.183,184.154,184.154,,185.328,intermediate,candidate_wave_watch,possible_wave4_candidate,possible_wave4_candidate,down,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W4?|2026-06-08 14:00:00,EURNZD.r,Forex Majors,H1,W4?,4,candidate,media,1,candidata; 5 puntos estructurales; tramo actual visible; nivel estructural parcial; tramo actual corto,short,study_only,basic impulse prefix constraints satisfied,45,5,2026-06-02 00:00:00,2026-06-08 14:00:00,2026-06-08 14:00:00,1.95436,1.97978,1.97978,,1.9593,intermediate,candidate_wave_watch,possible_wave4_candidate,possible_wave4_candidate,down,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURNZD.r|H4|W2?|2026-06-08 08:00:00,EURNZD.r,Forex Majors,H4,W2?,2,candidate,media,4,candidata; estructura temprana; tramo actual visible; niveles estructurales completos; onda temprana; tramo actual amplio; tramo con peso visual alto,long,study_only,basic impulse prefix constraints satisfied,65,3,2026-05-26 20:00:00,2026-06-03 20:00:00,2026-06-08 08:00:00,1.99331,1.98008,1.98322,1.94264,1.99331,intermediate,candidate_wave_watch,possible_wave2_candidate,possible_wave2_candidate,up,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W5?|2026-06-08 14:00:00,EURUSD.r,Forex Majors,H1,W5?,5,candidate,media,1,candidata; conteo maduro con 6+ puntos; tramo actual visible; niveles estructurales completos; onda avanzada; tramo actual casi plano; tramo con poco peso visual,short,study_only,basic impulse prefix constraints satisfied,49,6,2026-05-29 18:00:00,2026-06-08 14:00:00,2026-06-08 14:00:00,1.16858,1.15365,1.15365,1.15048,1.15398,intermediate,candidate_wave_watch,possible_wave5_candidate,possible_wave5_candidate,down,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|EURUSD.r|H4|W3?|2026-06-08 08:00:00,EURUSD.r,Forex Majors,H4,W3?,3,candidate,fuerte,5,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual suficiente; tramo con peso visual alto,short,study_only,basic impulse prefix constraints satisfied,71,4,2026-05-27 12:00:00,2026-06-08 08:00:00,2026-06-08 08:00:00,1.1661,1.15082,1.15082,1.15938,1.16443,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,down,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W5|2026-06-08 14:00:00,GBPAUD.r,Forex Majors,H1,W5,5,active,fuerte,10,estructura activa; conteo maduro con 6+ puntos; tramo actual visible; niveles estructurales completos; onda avanzada; etiqueta sin interrogante; tramo con peso visual suficiente,long,study_only,basic impulse prefix constraints satisfied,58,6,2026-06-03 00:00:00,2026-06-08 08:00:00,2026-06-08 14:00:00,1.87305,1.89451,1.88964,1.89371,1.88683,intermediate,active_wave_study_candidate,possible_wave5_active,possible_wave5_active,up,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPAUD.r|H4|W3?|2026-06-08 08:00:00,GBPAUD.r,Forex Majors,H4,W3?,3,candidate,fuerte,5,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual suficiente; tramo con peso visual alto,short,study_only,basic impulse prefix constraints satisfied,81,4,2026-05-29 20:00:00,2026-06-04 12:00:00,2026-06-08 08:00:00,1.86915,1.88464,1.89005,1.88154,1.87305,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,down,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPCAD.r|H1|W2?|2026-06-08 14:00:00,GBPCAD.r,Forex Majors,H1,W2?,2,candidate,debil,0,candidata; estructura temprana; tramo actual visible; niveles estructurales completos; onda temprana; tramo actual corto; tramo con peso visual suficiente,long,study_only,basic impulse prefix constraints satisfied,55,3,2026-06-05 13:00:00,2026-06-08 07:00:00,2026-06-08 14:00:00,1.87035,1.8608,1.862,1.85393,1.87035,intermediate,candidate_wave_watch,possible_wave2_candidate,possible_wave2_candidate,up,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-06-08 08:00:00,GBPCAD.r,Forex Majors,H4,W4?,4,candidate,fuerte,5,candidata; 5 puntos estructurales; tramo actual visible; nivel estructural parcial; tramo actual suficiente; tramo con peso visual alto,short,study_only,basic impulse prefix constraints satisfied,75,5,2026-05-28 00:00:00,2026-06-08 08:00:00,2026-06-08 08:00:00,1.84884,1.85836,1.85836,,1.85026,intermediate,candidate_wave_watch,possible_wave4_candidate,possible_wave4_candidate,down,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPCHF.r|H1|W1?|2026-06-08 14:00:00,GBPCHF.r,Forex Majors,H1,W1?,1,candidate,media,2,candidata; estructura temprana; tramo actual visible; sin niveles estructurales; tramo actual suficiente; tramo con peso visual alto,long,study_only,basic impulse prefix constraints satisfied,54,2,2026-06-05 23:00:00,2026-06-08 05:00:00,2026-06-08 14:00:00,1.05352,1.06404,1.06413,,,intermediate,candidate_wave_watch,possible_wave1_candidate,possible_wave1_candidate,up,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPCHF.r|H4|W2?|2026-06-08 08:00:00,GBPCHF.r,Forex Majors,H4,W2?,2,candidate,media,3,candidata; estructura temprana; tramo actual visible; niveles estructurales completos; onda temprana; tramo actual suficiente; tramo con peso visual alto,long,study_only,basic impulse prefix constraints satisfied,83,3,2026-06-03 20:00:00,2026-06-08 08:00:00,2026-06-08 08:00:00,1.06334,1.06319,1.06319,1.05352,1.06334,intermediate,candidate_wave_watch,possible_wave2_candidate,possible_wave2_candidate,up,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPJPY.r|H1|W3?|2026-06-08 14:00:00,GBPJPY.r,Forex Majors,H1,W3?,3,candidate,debil,-2,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos; tramo actual casi plano; tramo con poco peso visual,short,study_only,basic impulse prefix constraints satisfied,50,4,2026-06-05 13:00:00,2026-06-08 14:00:00,2026-06-08 14:00:00,215.605,213.712,213.712,213.198,213.981,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,down,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPJPY.r|H4|W4?|2026-06-08 08:00:00,GBPJPY.r,Forex Majors,H4,W4?,4,candidate,fuerte,5,candidata; 5 puntos estructurales; tramo actual visible; nivel estructural parcial; tramo actual suficiente; tramo con peso visual alto,short,study_only,basic impulse prefix constraints satisfied,67,5,2026-05-28 04:00:00,2026-06-08 08:00:00,2026-06-08 08:00:00,213.321,213.173,213.173,,214.337,intermediate,candidate_wave_watch,possible_wave4_candidate,possible_wave4_candidate,down,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPNZD.r|H1|W5|2026-06-08 14:00:00,GBPNZD.r,Forex Majors,H1,W5,5,active,fuerte,11,estructura activa; conteo maduro con 6+ puntos; tramo actual visible; niveles estructurales completos; onda avanzada; etiqueta sin interrogante; tramo actual suficiente; tramo con peso visual suficiente,long,study_only,basic impulse prefix constraints satisfied,45,6,2026-05-29 23:00:00,2026-06-05 23:00:00,2026-06-08 14:00:00,2.24148,2.30306,2.29264,2.29047,2.28336,intermediate,active_wave_study_candidate,possible_wave5_active,possible_wave5_active,up,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
weavecount_screener_h1_h4_v1|GBPNZD.r|H4|W3?|2026-06-08 08:00:00,GBPNZD.r,Forex Majors,H4,W3?,3,candidate,media,2,candidata; 4+ puntos estructurales; tramo actual visible; niveles estructurales completos,long,study_only,basic impulse prefix constraints satisfied,63,4,2026-05-29 20:00:00,2026-06-08 08:00:00,2026-06-08 08:00:00,2.24148,2.29576,2.29576,2.29047,2.28336,intermediate,candidate_wave_watch,possible_wave3_candidate,possible_wave3_candidate,up,artifacts\tfg\live_hook\mt5_ingest_H1_H4_D1_20260608T140013+0200\sql_market_data_readonly\ohlc_mtf.csv,causal_pivots_intermediate_swing_degree,True,False,False,False
